Exercise,Video_File,Frame_Number,Side_Used,Elbow_Angle,Shoulder_Angle,Hip_Angle,Knee_Angle,Form_Label,Form
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,475,RIGHT,114.7,15.92,174.35,173.39,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,488,RIGHT,100.31,14.47,177.07,171.97,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,496,RIGHT,94.48,8.79,179.39,170.96,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,499,RIGHT,93.78,6.74,179.22,168.85,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,501,RIGHT,92.7,6.3,179.17,169.89,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,540,RIGHT,70.78,3.58,175.07,168.48,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,541,RIGHT,70.36,3.54,175.18,166.7,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,543,RIGHT,69.37,3.22,175.48,168.27,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,545,RIGHT,68.81,3.11,175.76,167.12,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,547,RIGHT,68.31,2.87,176.27,166.66,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,550,RIGHT,68.37,2.57,176.53,166.09,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,553,RIGHT,68.39,2.58,176.55,167.64,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,557,RIGHT,69.33,2.66,177.3,167.84,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,564,RIGHT,71.37,2.57,177.73,167.89,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,591,RIGHT,86.17,2.66,178.64,166.13,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,594,RIGHT,87.03,2.24,179.75,167.74,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,658,RIGHT,119.3,8.1,175.73,171.65,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,686,RIGHT,123.97,5.07,175.56,169.81,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,693,RIGHT,116.36,5.15,177.48,168.01,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,694,RIGHT,114.75,5.51,177.94,167.71,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,695,RIGHT,112.76,5.96,178.27,167.51,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,697,RIGHT,109.36,6.69,179.74,166.96,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,698,RIGHT,107.73,7.34,179.69,166.47,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,718,RIGHT,91.0,3.63,178.55,166.87,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,726,RIGHT,82.85,5.12,178.48,164.12,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,730,RIGHT,79.08,6.22,177.88,165.78,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,745,RIGHT,71.13,8.59,176.8,166.06,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,781,RIGHT,69.68,3.76,177.16,168.99,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,793,RIGHT,72.71,6.0,177.74,169.8,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,802,RIGHT,80.95,7.98,177.46,169.75,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,803,RIGHT,82.81,7.99,177.67,169.79,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,804,RIGHT,84.14,7.91,177.83,167.52,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,812,RIGHT,93.96,7.98,178.65,171.08,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,813,RIGHT,95.46,7.62,178.59,171.08,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,814,RIGHT,97.27,7.01,178.54,168.58,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,819,RIGHT,98.59,7.5,179.25,169.87,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,830,RIGHT,102.65,14.45,178.45,171.55,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,831,RIGHT,103.08,14.52,178.43,173.32,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,837,RIGHT,109.05,12.78,177.4,172.83,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,838,RIGHT,110.68,11.97,177.01,172.28,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,840,RIGHT,113.5,10.62,176.36,172.25,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,891,RIGHT,134.31,8.7,170.92,174.02,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,892,RIGHT,132.28,9.25,171.21,173.64,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,893,RIGHT,130.64,9.67,171.49,173.22,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,896,RIGHT,125.65,10.86,172.27,171.86,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,897,RIGHT,123.8,10.88,173.08,170.98,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,901,RIGHT,118.51,10.12,174.48,169.86,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,903,RIGHT,115.48,10.17,174.65,172.07,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,904,RIGHT,113.98,10.21,174.88,171.38,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,905,RIGHT,112.34,10.92,175.04,170.73,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,908,RIGHT,108.79,11.34,176.22,169.17,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,912,RIGHT,102.64,12.32,176.92,167.56,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,913,RIGHT,100.55,12.32,177.14,166.43,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,914,RIGHT,98.76,12.26,177.3,166.11,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,922,RIGHT,94.23,5.91,179.8,167.73,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,923,RIGHT,93.51,6.3,179.48,169.75,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,929,RIGHT,89.78,6.11,176.99,169.42,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,930,RIGHT,89.11,6.51,176.77,167.85,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,934,RIGHT,84.64,7.25,176.74,166.85,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,935,RIGHT,82.58,7.82,176.62,167.44,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,938,RIGHT,78.66,8.84,175.59,167.03,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,939,RIGHT,77.7,8.69,175.36,165.42,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,940,RIGHT,77.22,8.87,174.84,167.49,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,969,RIGHT,70.62,0.0,177.31,169.74,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,988,RIGHT,74.39,3.39,175.77,174.52,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1004,RIGHT,82.72,8.72,175.86,173.15,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1009,RIGHT,87.88,8.18,175.78,173.53,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1010,RIGHT,90.02,7.56,175.74,173.68,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1040,RIGHT,114.73,10.95,175.27,175.81,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1041,RIGHT,116.65,10.79,175.39,175.47,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1080,RIGHT,117.28,11.6,171.22,176.64,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1081,RIGHT,115.17,11.81,171.34,175.85,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1082,RIGHT,113.06,12.13,171.63,174.81,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1083,RIGHT,111.56,12.19,171.97,173.84,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1085,RIGHT,108.76,12.53,173.29,172.29,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1086,RIGHT,107.07,12.34,174.93,170.63,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1088,RIGHT,104.09,12.18,177.03,168.66,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1089,RIGHT,102.28,12.56,177.44,167.98,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1092,RIGHT,98.67,12.53,177.77,167.29,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1103,RIGHT,93.41,5.78,178.84,165.41,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1106,RIGHT,88.69,7.48,178.2,165.5,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1115,RIGHT,79.07,7.65,176.62,165.14,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1124,RIGHT,76.55,3.75,174.3,169.67,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1150,RIGHT,71.11,0.78,178.52,170.16,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1176,RIGHT,82.43,6.1,178.34,169.01,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1177,RIGHT,84.24,6.03,178.41,169.09,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1178,RIGHT,86.29,5.83,178.54,169.28,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1183,RIGHT,91.24,5.03,179.78,166.12,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1185,RIGHT,94.38,4.43,179.92,166.67,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1195,RIGHT,101.3,6.76,178.8,170.51,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1222,RIGHT,118.19,12.7,174.2,175.04,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1262,RIGHT,98.34,6.62,177.19,172.14,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1270,RIGHT,91.61,5.78,176.44,169.92,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1271,RIGHT,89.69,6.69,176.55,169.69,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1279,RIGHT,81.05,8.26,175.9,168.15,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1290,RIGHT,73.45,9.96,172.58,171.91,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1336,RIGHT,82.49,7.52,177.09,170.47,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1343,RIGHT,87.6,7.8,179.08,171.94,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1346,RIGHT,91.86,7.16,178.69,172.04,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1347,RIGHT,93.45,7.22,178.73,172.07,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1366,RIGHT,104.22,11.8,177.47,172.06,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1368,RIGHT,108.22,10.76,176.55,172.94,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1372,RIGHT,112.35,10.49,174.54,174.63,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1374,RIGHT,115.22,10.22,174.29,173.85,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1393,RIGHT,125.32,12.94,169.63,176.19,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1415,RIGHT,123.56,9.84,168.39,179.77,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1418,RIGHT,119.96,9.88,169.1,179.87,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1420,RIGHT,116.77,9.91,170.07,179.76,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1427,RIGHT,108.95,9.82,173.98,178.4,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1430,RIGHT,105.78,10.31,175.45,174.86,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1431,RIGHT,104.22,10.32,176.18,172.97,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1434,RIGHT,99.8,9.26,177.25,171.33,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1456,RIGHT,84.06,6.58,177.88,167.96,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1457,RIGHT,82.25,7.75,177.9,167.69,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1459,RIGHT,80.24,8.36,178.06,169.97,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1461,RIGHT,77.26,9.83,177.65,171.22,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1462,RIGHT,75.03,11.45,177.53,171.79,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1463,RIGHT,73.5,12.17,177.3,172.08,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1485,RIGHT,65.47,9.47,177.75,170.92,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1513,RIGHT,73.57,12.06,179.57,167.83,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1514,RIGHT,75.64,11.89,180.0,167.55,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1515,RIGHT,77.5,11.53,179.48,167.16,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1517,RIGHT,80.56,9.31,179.33,167.06,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1519,RIGHT,82.98,8.52,179.05,167.25,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1521,RIGHT,85.94,7.94,179.4,168.6,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1522,RIGHT,88.34,6.62,178.8,169.21,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1523,RIGHT,89.91,6.47,178.63,169.51,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1527,RIGHT,93.28,6.2,179.31,172.16,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1530,RIGHT,94.89,6.48,179.0,172.79,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1531,RIGHT,95.68,6.52,178.94,171.19,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1555,RIGHT,106.83,14.41,172.01,176.83,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1589,RIGHT,114.73,14.69,171.36,175.06,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1616,RIGHT,98.37,7.86,177.38,168.06,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1623,RIGHT,94.87,5.07,177.94,168.47,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1632,RIGHT,84.6,7.3,178.05,168.18,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1633,RIGHT,81.65,9.36,177.66,168.27,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1634,RIGHT,80.07,10.59,176.85,168.44,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1635,RIGHT,78.53,11.09,176.72,168.43,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1673,RIGHT,73.03,6.53,172.68,172.28,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1687,RIGHT,79.06,12.8,174.05,174.4,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1688,RIGHT,81.59,11.41,175.02,173.87,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1690,RIGHT,84.12,10.69,175.35,173.51,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1693,RIGHT,88.61,9.1,176.62,172.55,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1694,RIGHT,90.25,8.66,176.87,172.43,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1695,RIGHT,92.41,8.25,177.24,172.47,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1696,RIGHT,94.07,7.65,177.61,172.28,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1697,RIGHT,96.03,6.64,178.04,172.04,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1698,RIGHT,98.64,5.4,177.98,172.08,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1699,RIGHT,100.27,4.58,178.0,172.19,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1705,RIGHT,105.21,6.18,175.8,172.49,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1707,RIGHT,105.17,7.55,175.88,172.99,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1710,RIGHT,106.63,9.79,175.56,172.76,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1711,RIGHT,107.03,9.92,175.37,171.13,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1719,RIGHT,116.1,10.18,171.34,172.36,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1750,RIGHT,116.63,13.0,172.36,174.58,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1760,RIGHT,105.31,14.03,173.09,173.84,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1762,RIGHT,102.27,14.25,173.64,172.96,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1770,RIGHT,99.05,10.62,175.35,170.41,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1773,RIGHT,100.96,6.62,176.46,169.62,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1785,RIGHT,93.65,5.85,176.05,172.45,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1794,RIGHT,84.5,9.15,176.28,168.59,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1803,RIGHT,75.43,11.41,174.05,169.56,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1804,RIGHT,74.81,11.74,173.08,171.56,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1805,RIGHT,74.25,11.87,172.9,173.17,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1815,RIGHT,69.55,12.38,173.03,169.61,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1823,RIGHT,67.43,10.37,175.07,168.2,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1833,RIGHT,67.91,9.16,175.56,170.61,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1836,RIGHT,68.68,9.25,175.79,169.91,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1850,RIGHT,74.46,11.74,177.19,168.23,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1851,RIGHT,75.98,11.69,177.16,167.21,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1852,RIGHT,78.06,11.44,177.18,166.79,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1853,RIGHT,80.13,10.79,177.6,167.0,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1861,RIGHT,89.34,8.13,177.91,168.93,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1862,RIGHT,90.86,7.46,177.88,169.22,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1865,RIGHT,94.67,6.98,178.21,168.89,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1886,RIGHT,106.67,12.21,174.93,173.87,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1889,RIGHT,111.03,10.89,173.96,174.51,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1952,RIGHT,96.74,7.73,175.97,170.39,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1955,RIGHT,93.08,7.31,177.16,170.26,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1960,RIGHT,86.47,9.32,178.49,168.44,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1969,RIGHT,78.74,9.35,177.96,165.0,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1973,RIGHT,77.2,8.76,176.8,165.74,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,1976,RIGHT,75.89,8.44,175.32,167.57,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,2014,RIGHT,76.46,5.84,176.88,168.83,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,2020,RIGHT,80.03,7.28,177.46,166.72,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,2021,RIGHT,82.03,7.16,177.57,165.58,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,2022,RIGHT,83.75,7.18,177.6,165.07,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,2029,RIGHT,92.55,5.72,177.93,165.74,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,2031,RIGHT,95.41,5.27,178.39,164.55,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,2044,RIGHT,104.61,7.8,177.56,167.38,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,2058,RIGHT,113.53,10.98,176.02,172.44,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,2114,RIGHT,93.85,5.12,178.48,166.32,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,2124,RIGHT,83.66,6.31,178.38,160.58,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,2125,RIGHT,81.27,7.31,178.09,160.15,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,2130,RIGHT,75.42,8.61,175.58,162.66,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,2161,RIGHT,82.25,8.55,175.54,166.49,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,2162,RIGHT,83.9,9.05,176.15,165.69,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,2166,RIGHT,88.59,8.61,176.75,166.43,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,2167,RIGHT,90.76,8.0,176.82,167.12,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,2168,RIGHT,93.04,7.9,176.81,167.97,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,2169,RIGHT,94.23,7.85,176.77,169.48,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,2173,RIGHT,99.43,7.28,177.03,170.41,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,2177,RIGHT,102.55,9.41,176.58,171.61,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,2180,RIGHT,105.52,11.09,176.38,174.13,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,2188,RIGHT,114.47,10.0,174.59,174.28,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,2213,RIGHT,121.02,13.86,171.36,178.74,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,2231,RIGHT,103.56,14.13,171.43,176.26,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,2252,RIGHT,89.59,7.02,174.03,174.14,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,2259,RIGHT,82.29,7.93,175.09,171.78,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,2322,RIGHT,77.21,7.74,172.12,175.63,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,2336,RIGHT,90.67,8.27,174.65,174.3,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.48.mp4,2350,RIGHT,101.55,6.01,176.2,173.97,1,Good
